generation      indiv.tag       Mutcount        fitness s       h       counts_copies   freq
100000	543	3	0.898266	-0.189549	0.161416	1	9.95818e-05
100000	543	3	0.898266	-0.807421	0.0509624	1	0.000199164
100000	711	2	0.977843	-0.0155929	0.0479169	1	0.000398327
100000	711	2	0.977843	-0.263998	0.0811586	1	0.000199164
100000	3018	2	0.889005	-0.347335	0.080986	1	0.000398327
100000	3018	2	0.889005	-0.345963	0.246454	1	9.95818e-05
100000	637	3	0.865742	-0.436032	0.134971	1	0.000398327
100000	637	3	0.865742	-0.287122	0.0787153	1	0.00119498
100000	637	3	0.865742	-0.682986	0.0861666	1	0.000697072
100000	3227	1	0.987068	-0.218919	0.0590733	1	0.000298745
100000	3241	1	0.970815	-0.599473	0.0486846	1	0.0010954
100000	691	1	0.934394	-0.487699	0.134522	1	9.95818e-05
100000	1403	3	0.790632	-0.344776	0.0830883	1	0.00129456
100000	1403	3	0.790632	-0.516111	0.21054	1	0.000597491
100000	1403	3	0.790632	-0.588955	0.14742	1	0.000298745
100000	1830	2	0.953002	-0.12897	0.0560321	1	0.0010954
100000	1830	2	0.953002	-0.673062	0.0595212	1	0.000298745
100000	53	1	0.999381	-0.0655955	0.00944052	1	0.000896236
100000	1987	2	0.819851	-0.562729	0.153119	1	0.000896236
100000	1987	2	0.819851	-0.495148	0.207708	1	0.000298745
100000	261	1	0.999857	-0.0122642	0.0116721	1	0.00527783
100000	355	2	0.968107	-0.121068	0.0181453	1	0.000398327
100000	355	2	0.968107	-0.202378	0.147062	1	0.00159331
100000	3045	3	0.854647	-0.67283	0.173273	1	0.000199164
100000	3045	3	0.854647	-0.113166	0.0255464	1	0.00119498
100000	3045	3	0.854647	-0.202378	0.147062	1	0.00159331
100000	1366	1	0.981018	-0.0801823	0.236741	1	0.000199164
100000	1695	1	0.918919	-0.443855	0.182674	1	0.000199164
100000	993	1	0.99722	-0.156047	0.0178144	1	0.0010954
100000	3225	3	0.889135	-0.368071	0.229833	1	9.95818e-05
100000	3225	3	0.889135	-0.185304	0.0273399	1	0.00159331
100000	3225	3	0.889135	-0.0979412	0.242517	1	0.000199164
100000	496	1	0.999582	-0.00714215	0.058585	1	0.00149373
100000	2005	2	0.826943	-0.502342	0.213701	1	0.000597491
100000	2005	2	0.826943	-0.406495	0.18108	1	0.000199164
100000	2017	2	0.899258	-0.395845	0.240799	1	9.95818e-05
100000	2017	2	0.899258	-0.891758	0.00672193	1	0.000298745
100000	2235	2	0.957626	-0.272113	0.111831	1	0.000199164
100000	2235	2	0.957626	-0.148407	0.083004	1	0.000398327
100000	417	2	0.972345	-0.133938	0.205962	1	0.000497909
100000	417	2	0.972345	-0.0108472	0.00653474	1	0.00975901
100000	1083	3	0.968459	-0.770573	0.0298621	1	0.000597491
100000	1083	3	0.968459	-0.118532	0.0703545	1	0.000497909
100000	1083	3	0.968459	-0.00762047	0.0517941	1	0.00149373
100000	345	2	0.865804	-0.344776	0.0830883	1	0.00129456
100000	345	2	0.865804	-0.516111	0.21054	1	0.000597491
100000	116	2	0.953208	-0.386378	0.084376	1	0.000199164
100000	116	2	0.953208	-0.448606	0.0327003	1	0.000298745
100000	2173	1	0.999253	-0.0155929	0.0479169	1	0.000398327
100000	982	3	0.948992	-0.149504	0.147967	1	0.00149373
100000	982	3	0.948992	-0.287122	0.0787153	1	0.00119498
100000	982	3	0.948992	-0.0319679	0.222077	1	0.0032862
