generation	indiv.index	Mutcount	fitness	zogosity	s	h
100000	1155	7	0.911998	het	-0.357381	0.151412
100000	1155	7	0.911998	het	-0.00383766	0.417132
100000	1155	7	0.911998	het	-0.171047	0.0045025
100000	1155	7	0.911998	het	-0.0748435	0.149099
100000	1155	7	0.911998	het	-0.109142	0.111816
100000	1155	7	0.911998	het	-0.726686	0.0140368
100000	815	2	0.995786	het	-0.291183	0.0132394
100000	477	5	0.966771	het	-0.011297	0.152787
100000	477	5	0.966771	het	-0.00782627	0.0592714
100000	477	5	0.966771	het	-0.528388	0.0550518
100000	477	5	0.966771	het	-0.248158	0.00693108
100000	1779	8	0.968079	het	-0.00196631	0.0853275
100000	1779	8	0.968079	het	-0.000467448	0.139968
100000	1779	8	0.968079	het	-0.15942	0.00606079
100000	1779	8	0.968079	het	-0.0231304	0.483413
100000	1779	8	0.968079	het	-0.00334505	0.0565827
100000	1779	8	0.968079	het	-0.0068731	0.0937361
100000	1727	4	0.97132	het	-0.579699	0.00471122
100000	1727	4	0.97132	het	-0.842386	0.0194207
100000	1727	4	0.97132	het	-0.319241	0.0296437
100000	3469	4	0.948681	het	-0.255877	0.0425407
100000	3469	4	0.948681	het	-0.00421	0.00205291
100000	3469	4	0.948681	het	-0.435124	0.0931324
100000	2460	8	0.923563	het	-0.0994356	0.0822397
100000	2460	8	0.923563	het	-0.277764	0.0137324
100000	2460	8	0.923563	het	-0.57981	0.104037
100000	2460	8	0.923563	het	-0.533971	0.00557515
100000	2460	8	0.923563	het	-0.0154002	0.0357147
100000	2460	8	0.923563	het	-0.0026701	0.464848
100000	2460	8	0.923563	het	-0.00296958	0.0443619
100000	1942	3	0.994728	het	-0.117773	0.0165546
100000	1921	4	0.994945	het	-0.18418	0.0240347
100000	1921	4	0.994945	het	-0.00296958	0.0443619
100000	1921	4	0.994945	het	-0.0019182	0.0721201
100000	2783	2	0.999508	het	-0.00296958	0.0443619
100000	3381	8	0.919499	het	-0.0721218	0.0420682
100000	3381	8	0.919499	het	-0.159715	0.0913576
100000	3381	8	0.919499	het	-0.0731206	0.437506
100000	3381	8	0.919499	het	-0.319241	0.0296437
100000	3381	8	0.919499	het	-0.124065	0.0202992
100000	3381	8	0.919499	het	-0.00421	0.00205291
100000	3381	8	0.919499	het	-0.117229	0.179569
100000	3521	4	0.748489	het	-0.954154	0.0285697
100000	3521	4	0.748489	het	-0.969142	0.237571
100000	3521	4	0.748489	het	-0.00453236	0.00510576
100000	573	4	0.934205	het	-0.463616	0.00082027
100000	573	4	0.934205	het	-0.567278	0.00152428
100000	573	4	0.934205	het	-0.369329	0.174081
100000	3345	6	0.751036	het	-0.0435118	0.377995
100000	3345	6	0.751036	het	-0.926763	0.249489
100000	3345	6	0.751036	het	-0.248158	0.00693108
100000	3345	6	0.751036	het	-0.796887	0.00132004
100000	3345	6	0.751036	het	-0.110183	0.032941
100000	2199	8	0.969126	het	-0.933912	0.00266464
100000	2199	8	0.969126	het	-0.757206	0.00425004
100000	2199	8	0.969126	het	-0.000467448	0.139968
100000	2199	8	0.969126	het	-0.504492	0.0235536
100000	2199	8	0.969126	het	-0.0117758	0.00626211
100000	2199	8	0.969126	het	-0.0068731	0.0937361
100000	2199	8	0.969126	het	-0.0341238	0.365408
100000	1187	4	0.978999	het	-0.0504427	0.403103
100000	1187	4	0.978999	het	-0.00334505	0.0565827
100000	1187	4	0.978999	het	-0.00296958	0.0443619
100000	2205	8	0.829732	het	-0.000467448	0.139968
100000	2205	8	0.829732	het	-0.1387	0.102167
100000	2205	8	0.829732	het	-0.00804627	0.219266
100000	2205	8	0.829732	het	-0.599148	0.0848578
100000	2205	8	0.829732	het	-0.00296958	0.0443619
100000	2205	8	0.829732	het	-0.607898	0.12095
100000	2205	8	0.829732	het	-0.130359	0.311889
100000	1658	9	0.941823	het	-0.0749605	0.0131244
100000	1658	9	0.941823	het	-0.000467448	0.139968
100000	1658	9	0.941823	het	-0.341723	0.00150624
100000	1658	9	0.941823	het	-0.343708	0.159674
100000	1658	9	0.941823	het	-0.00304692	0.261944
100000	1658	9	0.941823	het	-0.00634122	0.107808
100000	1658	9	0.941823	het	-0.00421	0.00205291
100000	1658	9	0.941823	het	-0.0754853	0.00102414
100000	2863	5	0.884638	het	-0.00782627	0.0592714
100000	2863	5	0.884638	het	-0.236434	0.346369
100000	2863	5	0.884638	het	-0.901991	0.0379644
100000	2863	5	0.884638	het	-0.6409	0.00228641
100000	3446	10	0.726761	het	-0.352308	0.239641
100000	3446	10	0.726761	het	-0.0101963	0.0383854
100000	3446	10	0.726761	het	-0.116415	0.266877
100000	3446	10	0.726761	het	-0.118997	0.0773092
100000	3446	10	0.726761	het	-0.124065	0.0202992
100000	3446	10	0.726761	het	-0.00334505	0.0565827
100000	3446	10	0.726761	het	-0.20767	0.458054
100000	3446	10	0.726761	het	-0.0068731	0.0937361
100000	3446	10	0.726761	het	-0.356911	0.231101
100000	487	6	0.983333	het	-0.0334948	0.0301885
100000	487	6	0.983333	het	-0.0231304	0.483413
100000	487	6	0.983333	het	-0.000738629	0.493711
100000	487	6	0.983333	het	-0.00334505	0.0565827
100000	487	6	0.983333	het	-0.110183	0.032941
100000	2577	5	0.952242	het	-0.0818014	0.396087
100000	2577	5	0.952242	het	-0.00481416	0.410078
100000	2577	5	0.952242	het	-0.138148	0.0976696
100000	2577	5	0.952242	het	-0.0754853	0.00102414
100000	1638	10	0.877066	het	-0.00782627	0.0592714
100000	1638	10	0.877066	het	-0.0310874	0.0799114
100000	1638	10	0.877066	het	-0.692015	0.0943699
100000	1638	10	0.877066	het	-0.00304692	0.261944
100000	1638	10	0.877066	het	-0.799362	0.0356801
100000	1638	10	0.877066	het	-0.00634122	0.107808
100000	1638	10	0.877066	het	-0.530195	0.0549105
100000	1638	10	0.877066	het	-0.000686853	0.185255
100000	1638	10	0.877066	het	-0.0990154	0.00236927
100000	3313	5	0.92995	het	-0.00196631	0.0853275
100000	3313	5	0.92995	het	-0.0868355	0.104307
100000	3313	5	0.92995	het	-0.264082	0.228761
100000	3313	5	0.92995	het	-0.00634122	0.107808
100000	3117	5	0.951647	het	-0.0999086	0.213362
100000	3117	5	0.951647	het	-0.419049	0.0187993
100000	3117	5	0.951647	het	-0.138125	0.136961
100000	3117	5	0.951647	het	-0.0068731	0.0937361
100000	2372	8	0.935625	het	-0.350775	0.103758
100000	2372	8	0.935625	het	-0.000467448	0.139968
100000	2372	8	0.935625	het	-0.0077739	0.444624
100000	2372	8	0.935625	het	-0.0172495	0.0828527
100000	2372	8	0.935625	het	-0.00421	0.00205291
100000	2372	8	0.935625	het	-0.199904	0.0427455
100000	2372	8	0.935625	het	-0.623478	0.0247584
100000	2424	7	0.975755	het	-0.000467448	0.139968
100000	2424	7	0.975755	het	-0.0994356	0.0822397
100000	2424	7	0.975755	het	-0.533971	0.00557515
100000	2424	7	0.975755	het	-0.27856	0.0451832
100000	2424	7	0.975755	het	-0.000686853	0.185255
100000	2424	7	0.975755	het	-0.00296958	0.0443619
100000	408	4	0.950742	het	-0.00196631	0.0853275
100000	408	4	0.950742	het	-0.2104	0.231099
100000	408	4	0.950742	het	-0.0019182	0.0721201
100000	1630	8	0.905279	het	-0.00435414	0.345412
100000	1630	8	0.905279	het	-0.0520046	0.380805
100000	1630	8	0.905279	het	-0.0681129	0.060824
100000	1630	8	0.905279	het	-0.293581	0.178441
100000	1630	8	0.905279	het	-0.0416828	0.449186
100000	1630	8	0.905279	het	-0.0019182	0.0721201
100000	1630	8	0.905279	het	-0.0068731	0.0937361
100000	165	6	0.940292	het	-0.00568657	0.270534
100000	165	6	0.940292	het	-0.668759	0.0810348
100000	165	6	0.940292	het	-0.00634122	0.107808
100000	165	6	0.940292	het	-0.213551	0.0130746
100000	1989	5	0.987096	het	-0.000467448	0.139968
100000	1989	5	0.987096	het	-0.0480405	0.177227
100000	1989	5	0.987096	het	-0.277764	0.0137324
100000	1989	5	0.987096	het	-0.00334505	0.0565827
100000	668	8	0.771614	het	-0.00196631	0.0853275
100000	668	8	0.771614	het	-0.928709	0.222536
100000	668	8	0.771614	het	-0.761908	0.00381962
100000	668	8	0.771614	het	-0.0707606	0.172673
100000	668	8	0.771614	het	-0.000686853	0.185255
100000	668	8	0.771614	het	-0.703858	0.0165967
100000	668	8	0.771614	het	-0.0019182	0.0721201
100000	3065	7	0.954045	het	-0.468187	0.00343609
100000	3065	7	0.954045	het	-0.00309095	0.124517
100000	3065	7	0.954045	het	-0.134066	0.105615
100000	3065	7	0.954045	het	-0.241697	0.123144
100000	3065	7	0.954045	het	-0.00334505	0.0565827
100000	3065	7	0.954045	het	-0.00453236	0.00510576
100000	896	5	0.980387	het	-0.1387	0.102167
100000	896	5	0.980387	het	-0.123411	0.0396501
100000	896	5	0.980387	het	-0.00296958	0.0443619
100000	896	5	0.980387	het	-0.0019182	0.0721201
100000	296	2	0.938894	het	-0.683338	0.088927
100000	2194	5	0.96039	het	-0.83806	0.0253112
100000	2194	5	0.96039	het	-0.489101	0.0172433
100000	2194	5	0.96039	het	-0.0068731	0.0937361
100000	2194	5	0.96039	het	-0.0728277	0.129831
100000	3208	8	0.802799	het	-0.27274	0.0290816
100000	3208	8	0.802799	het	-0.0759528	0.080415
100000	3208	8	0.802799	het	-0.0955146	0.354858
100000	3208	8	0.802799	het	-0.316619	0.232535
100000	3208	8	0.802799	het	-0.597726	0.110719
100000	3208	8	0.802799	het	-0.00296958	0.0443619
100000	3208	8	0.802799	het	-0.0865572	0.29245
100000	3508	7	0.748449	het	-0.813251	0.256677
100000	3508	7	0.748449	het	-0.528388	0.0550518
100000	3508	7	0.748449	het	-0.0608342	0.259345
100000	3508	7	0.748449	het	-0.319241	0.0296437
100000	3508	7	0.748449	het	-0.00334505	0.0565827
100000	3508	7	0.748449	het	-0.0019182	0.0721201
100000	944	9	0.7524	het	-0.386429	0.00922357
100000	944	9	0.7524	het	-0.000467448	0.139968
100000	944	9	0.7524	het	-0.483533	0.224028
100000	944	9	0.7524	het	-0.97187	0.0232173
100000	944	9	0.7524	het	-0.337053	0.384608
100000	944	9	0.7524	het	-0.0372437	0.0925264
100000	944	9	0.7524	het	-0.0754853	0.00102414
100000	944	9	0.7524	het	-0.0068731	0.0937361
100000	1282	7	0.976152	het	-0.933912	0.00266464
100000	1282	7	0.976152	het	-0.000467448	0.139968
100000	1282	7	0.976152	het	-0.0608342	0.259345
100000	1282	7	0.976152	het	-0.248158	0.00693108
100000	1282	7	0.976152	het	-0.00304692	0.261944
100000	1282	7	0.976152	het	-0.213551	0.0130746
100000	1720	4	0.99072	het	-0.0209967	0.392733
100000	1720	4	0.99072	het	-0.0154002	0.0357147
100000	1720	4	0.99072	het	-0.00296958	0.0443619
100000	40	2	0.999508	het	-0.00296958	0.0443619
100000	456	6	0.973325	het	-0.0381309	0.152296
100000	456	6	0.973325	het	-0.0154002	0.0357147
100000	456	6	0.973325	het	-0.342485	0.0324171
100000	456	6	0.973325	het	-0.0916621	0.0971923
100000	456	6	0.973325	het	-0.00334505	0.0565827
100000	2536	8	0.894042	het	-0.0209967	0.392733
100000	2536	8	0.894042	het	-0.00883869	0.00952037
100000	2536	8	0.894042	het	-0.440695	0.0567276
100000	2536	8	0.894042	het	-0.487651	0.147345
100000	2536	8	0.894042	het	-0.213551	0.0130746
100000	2536	8	0.894042	het	-0.00296958	0.0443619
100000	708	7	0.843071	het	-0.000467448	0.139968
100000	708	7	0.843071	het	-0.117596	0.256683
100000	708	7	0.843071	het	-0.00421	0.00205291
100000	708	7	0.843071	het	-0.695132	0.116935
100000	708	7	0.843071	het	-0.22687	0.217783
100000	708	7	0.843071	het	-0.736555	0.00564889
100000	965	6	0.934786	het	-0.286905	0.0392167
100000	965	6	0.934786	het	-0.00383766	0.417132
100000	965	6	0.934786	het	-0.696019	0.0721167
100000	965	6	0.934786	het	-0.00524681	0.385126
100000	965	6	0.934786	het	-0.00137307	0.464747
100000	2810	5	0.937399	het	-0.218101	0.216534
100000	2810	5	0.937399	het	-0.792573	0.00563278
100000	2810	5	0.937399	het	-0.0231304	0.483413
100000	2810	5	0.937399	het	-0.00334505	0.0565827
100000	3292	5	0.949827	het	-0.000467448	0.139968
100000	3292	5	0.949827	het	-0.113686	0.337859
100000	3292	5	0.949827	het	-0.00296958	0.0443619
100000	3292	5	0.949827	het	-0.703858	0.0165967
100000	315	5	0.974746	het	-0.159715	0.0913576
100000	315	5	0.974746	het	-0.104836	0.0924829
100000	315	5	0.974746	het	-0.00296958	0.0443619
100000	315	5	0.974746	het	-0.0068731	0.0937361
100000	2356	9	0.908652	het	-0.000467448	0.139968
100000	2356	9	0.908652	het	-0.627676	0.00358812
100000	2356	9	0.908652	het	-0.011507	0.327716
100000	2356	9	0.908652	het	-0.0613828	0.109063
100000	2356	9	0.908652	het	-0.00334505	0.0565827
100000	2356	9	0.908652	het	-0.00296958	0.0443619
100000	2356	9	0.908652	het	-0.224778	0.351363
100000	2356	9	0.908652	het	-0.00453236	0.00510576
100000	3417	4	0.987416	het	-0.000467448	0.139968
100000	3417	4	0.987416	het	-0.000781792	0.111224
100000	3417	4	0.987416	het	-0.770017	0.0156839
100000	1424	10	0.969459	het	-0.00196631	0.0853275
100000	1424	10	0.969459	het	-0.761908	0.00381962
100000	1424	10	0.969459	het	-0.000467448	0.139968
100000	1424	10	0.969459	het	-0.0880158	0.0269426
100000	1424	10	0.969459	het	-0.00383766	0.417132
100000	1424	10	0.969459	het	-0.0748435	0.149099
100000	1424	10	0.969459	het	-0.109142	0.111816
100000	1424	10	0.969459	het	-0.00421	0.00205291
100000	1424	10	0.969459	het	-0.00453236	0.00510576
100000	1467	7	0.945963	het	-0.00196631	0.0853275
100000	1467	7	0.945963	het	-0.194192	0.204552
100000	1467	7	0.945963	het	-0.000467448	0.139968
100000	1467	7	0.945963	het	-0.255877	0.0425407
100000	1467	7	0.945963	het	-0.00634122	0.107808
100000	1467	7	0.945963	het	-0.213551	0.0130746
100000	2443	5	0.979033	het	-0.000467448	0.139968
100000	2443	5	0.979033	het	-0.0880158	0.0269426
100000	2443	5	0.979033	het	-0.0341981	0.42825
100000	2443	5	0.979033	het	-0.110183	0.032941
100000	1865	7	0.782455	het	-0.00196631	0.0853275
100000	1865	7	0.782455	het	-0.558771	0.049108
100000	1865	7	0.782455	het	-0.642936	0.301114
100000	1865	7	0.782455	het	-0.00334505	0.0565827
100000	1865	7	0.782455	het	-0.0019182	0.0721201
100000	1865	7	0.782455	het	-0.6409	0.00228641
100000	1952	6	0.84589	het	-0.356376	0.0196363
100000	1952	6	0.84589	het	-0.340645	0.0245601
100000	1952	6	0.84589	het	-0.301835	0.462695
100000	1952	6	0.84589	het	-0.000686853	0.185255
100000	1952	6	0.84589	het	-0.00642089	0.160072
100000	2795	4	0.990402	het	-0.386429	0.00922357
100000	2795	4	0.990402	het	-0.0170758	0.293584
100000	2563	3	0.935232	het	-0.20919	0.303471
100000	2563	3	0.935232	het	-0.0334948	0.0301885
100000	2490	6	0.970441	het	-0.000467448	0.139968
100000	2490	6	0.970441	het	-0.411658	0.00789017
100000	2490	6	0.970441	het	-0.174465	0.0864127
100000	2490	6	0.970441	het	-0.255877	0.0425407
100000	2490	6	0.970441	het	-0.00334505	0.0565827
100000	1984	3	0.998987	het	-0.00421	0.00205291
100000	1984	3	0.998987	het	-0.0068731	0.0937361
100000	2331	8	0.975389	het	-0.000467448	0.139968
100000	2331	8	0.975389	het	-0.165589	0.0220468
100000	2331	8	0.975389	het	-0.0180194	0.439196
100000	2331	8	0.975389	het	-0.0754853	0.00102414
100000	2331	8	0.975389	het	-0.0068731	0.0937361
100000	2331	8	0.975389	het	-0.319283	0.0286648
100000	2436	4	0.999369	het	-0.000467448	0.139968
100000	2436	4	0.999369	het	-0.000686853	0.185255
100000	2436	4	0.999369	het	-0.0754853	0.00102414
100000	1528	11	0.86733	het	-0.761908	0.00381962
100000	1528	11	0.86733	het	-0.000467448	0.139968
100000	1528	11	0.86733	het	-0.00782627	0.0592714
100000	1528	11	0.86733	het	-0.286905	0.0392167
100000	1528	11	0.86733	het	-0.00309095	0.124517
100000	1528	11	0.86733	het	-0.325034	0.282459
100000	1528	11	0.86733	het	-0.528388	0.0550518
100000	1528	11	0.86733	het	-0.00296958	0.0443619
100000	1528	11	0.86733	het	-0.0068731	0.0937361
100000	1528	11	0.86733	het	-0.0990154	0.00236927
100000	3076	7	0.977683	het	-0.112532	0.13125
100000	3076	7	0.977683	het	-0.228461	0.026997
100000	3076	7	0.977683	het	-0.00304692	0.261944
100000	3076	7	0.977683	het	-0.00334505	0.0565827
100000	3076	7	0.977683	het	-0.00296958	0.0443619
100000	3076	7	0.977683	het	-0.00453236	0.00510576
100000	1416	5	0.999147	het	-0.00196631	0.0853275
100000	1416	5	0.999147	het	-0.000467448	0.139968
100000	1416	5	0.999147	het	-0.000686853	0.185255
100000	1416	5	0.999147	het	-0.00296958	0.0443619
100000	2771	9	0.434745	het	-0.533971	0.00557515
100000	2771	9	0.434745	het	-0.0172393	0.018843
100000	2771	9	0.434745	het	-0.729751	0.499509
100000	2771	9	0.434745	het	-0.459318	0.291588
100000	2771	9	0.434745	het	-0.00296958	0.0443619
100000	2771	9	0.434745	het	-0.689807	0.299372
100000	2771	9	0.434745	het	-0.0754853	0.00102414
100000	2771	9	0.434745	het	-0.0068731	0.0937361
100000	2732	4	0.858973	het	-0.0214573	0.293901
100000	2732	4	0.858973	het	-0.722466	0.187068
100000	2732	4	0.858973	het	-0.00296958	0.0443619
100000	244	8	0.871103	het	-0.00196631	0.0853275
100000	244	8	0.871103	het	-0.671149	0.163905
100000	244	8	0.871103	het	-0.0186269	0.000719047
100000	244	8	0.871103	het	-0.0170758	0.293584
100000	244	8	0.871103	het	-0.779248	0.00626482
100000	244	8	0.871103	het	-0.268204	0.0404845
100000	244	8	0.871103	het	-0.0754853	0.00102414
100000	449	7	0.976686	het	-0.0868355	0.104307
100000	449	7	0.976686	het	-0.286905	0.0392167
100000	449	7	0.976686	het	-0.124065	0.0202992
100000	449	7	0.976686	het	-0.00296958	0.0443619
100000	449	7	0.976686	het	-0.00453236	0.00510576
100000	449	7	0.976686	het	-0.0019182	0.0721201
100000	3033	7	0.955582	het	-0.00196631	0.0853275
100000	3033	7	0.955582	het	-0.933912	0.00266464
100000	3033	7	0.955582	het	-0.26248	0.0336988
100000	3033	7	0.955582	het	-0.280119	0.11723
100000	3033	7	0.955582	het	-0.00421	0.00205291
100000	3033	7	0.955582	het	-0.00296958	0.0443619
100000	1678	6	0.794683	het	-0.0749605	0.0131244
100000	1678	6	0.794683	het	-0.702873	0.00467815
100000	1678	6	0.794683	het	-0.000467448	0.139968
100000	1678	6	0.794683	het	-0.805248	0.171632
100000	1678	6	0.794683	het	-0.607898	0.12095
100000	421	9	0.905282	het	-0.0749605	0.0131244
100000	421	9	0.905282	het	-0.120549	0.299344
100000	421	9	0.905282	het	-0.000467448	0.139968
100000	421	9	0.905282	het	-0.0994356	0.0822397
100000	421	9	0.905282	het	-0.0617249	0.223649
100000	421	9	0.905282	het	-0.428865	0.0879551
100000	421	9	0.905282	het	-0.0019182	0.0721201
100000	421	9	0.905282	het	-0.0068731	0.0937361
100000	797	5	0.941904	het	-0.00934603	0.362378
100000	797	5	0.941904	het	-0.83806	0.0253112
100000	797	5	0.941904	het	-0.248158	0.00693108
100000	797	5	0.941904	het	-0.0818014	0.396087
100000	1701	5	0.981838	het	-0.0608342	0.259345
100000	1701	5	0.981838	het	-0.000738629	0.493711
100000	1701	5	0.981838	het	-0.6409	0.00228641
100000	1701	5	0.981838	het	-0.0990154	0.00236927
100000	3325	6	0.948369	het	-0.316621	0.114026
100000	3325	6	0.948369	het	-0.138921	0.077857
100000	3325	6	0.948369	het	-0.0026701	0.464848
100000	3325	6	0.948369	het	-0.000686853	0.185255
100000	3325	6	0.948369	het	-0.110183	0.032941
100000	3408	3	0.979048	het	-0.23154	0.088405
100000	3408	3	0.979048	het	-0.00296958	0.0443619
100000	2114	6	0.981778	het	-0.000467448	0.139968
100000	2114	6	0.981778	het	-0.0307786	0.00494131
100000	2114	6	0.981778	het	-0.06212	0.0674942
100000	2114	6	0.981778	het	-0.0757877	0.0484461
100000	2114	6	0.981778	het	-0.15515	0.0636952
100000	1434	2	0.999562	het	-0.0754853	0.00102414
100000	2302	7	0.980295	het	-0.00196631	0.0853275
100000	2302	7	0.980295	het	-0.165589	0.0220468
100000	2302	7	0.980295	het	-0.0181356	0.0121622
100000	2302	7	0.980295	het	-0.255877	0.0425407
100000	2302	7	0.980295	het	-0.00855349	0.476298
100000	2971	8	0.928021	het	-0.000467448	0.139968
100000	2971	8	0.928021	het	-0.352378	0.00697108
100000	2971	8	0.928021	het	-0.356376	0.0196363
100000	2971	8	0.928021	het	-0.58616	0.00261271
100000	2971	8	0.928021	het	-0.255877	0.0425407
100000	2971	8	0.928021	het	-0.0590728	0.324885
100000	2971	8	0.928021	het	-0.0818014	0.396087
100000	3160	6	0.980007	het	-0.000467448	0.139968
100000	3160	6	0.980007	het	-0.277764	0.0137324
100000	3160	6	0.980007	het	-0.0736686	0.211972
100000	3160	6	0.980007	het	-0.00296958	0.0443619
100000	3160	6	0.980007	het	-0.0754853	0.00102414
100000	2262	7	0.971004	het	-0.171047	0.0045025
100000	2262	7	0.971004	het	-0.0180194	0.439196
100000	2262	7	0.971004	het	-0.255877	0.0425407
100000	2262	7	0.971004	het	-0.00296958	0.0443619
100000	2262	7	0.971004	het	-0.0754853	0.00102414
100000	2262	7	0.971004	het	-0.319283	0.0286648
100000	612	7	0.565805	het	-0.000467448	0.139968
100000	612	7	0.565805	het	-0.00334505	0.0565827
100000	612	7	0.565805	het	-0.000686853	0.185255
100000	612	7	0.565805	het	-0.920182	0.457797
100000	612	7	0.565805	het	-0.00296958	0.0443619
100000	612	7	0.565805	het	-0.0808752	0.265846
100000	2353	7	0.973348	het	-0.000467448	0.139968
100000	2353	7	0.973348	het	-0.123411	0.0396501
100000	2353	7	0.973348	het	-0.426274	0.0449437
100000	2353	7	0.973348	het	-0.00334505	0.0565827
100000	2353	7	0.973348	het	-0.0754853	0.00102414
100000	2353	7	0.973348	het	-0.031448	0.0657866
100000	773	6	0.926307	het	-0.00196631	0.0853275
100000	773	6	0.926307	het	-0.17778	0.30282
100000	773	6	0.926307	het	-0.430489	0.0356183
100000	773	6	0.926307	het	-0.123411	0.0396501
100000	773	6	0.926307	het	-0.0172393	0.018843
100000	667	5	0.986287	het	-0.000467448	0.139968
100000	667	5	0.986287	het	-0.00334505	0.0565827
100000	667	5	0.986287	het	-0.0068731	0.0937361
100000	667	5	0.986287	het	-0.0341238	0.365408
100000	3494	8	0.656825	het	-0.941899	0.250067
100000	3494	8	0.656825	het	-0.339441	0.355604
100000	3494	8	0.656825	het	-0.183784	0.0119821
100000	3494	8	0.656825	het	-0.349645	0.00911363
100000	3494	8	0.656825	het	-0.736555	0.00564889
100000	3494	8	0.656825	het	-0.0068731	0.0937361
100000	3494	8	0.656825	het	-0.0341238	0.365408
100000	3299	6	0.979053	het	-0.412727	0.0166773
100000	3299	6	0.979053	het	-0.0721218	0.0420682
100000	3299	6	0.979053	het	-0.0285106	0.136017
100000	3299	6	0.979053	het	-0.0170758	0.293584
100000	3299	6	0.979053	het	-0.117773	0.0165546
100000	711	5	0.987266	het	-0.00383766	0.417132
100000	711	5	0.987266	het	-0.0453666	0.0965258
